
*********<<<<<INIT LOGGER>>>>>*********

*********** WAIT-FREE ************
0, 186931, 146028
1 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 186931, Deq = 146028
*********** BLOBKING ************
0, 53026, 40304
1 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 53026, Deq = 40304

*********<<<<<CLOSE LOGGER>>>>>*********

*********<<<<<INIT LOGGER>>>>>*********

*********** WAIT-FREE ************
0, 1630079, 2983030
1, 1634620, 3002138
2 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 1634620, Deq = 3002138
*********** BLOBKING ************
0, 323802, 238828
1, 328526, 230965
2 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 328526, Deq = 238832

*********<<<<<CLOSE LOGGER>>>>>*********

*********<<<<<INIT LOGGER>>>>>*********

*********** WAIT-FREE ************
0, 5294453, 9131452
1, 5296856, 9133518
2, 5213789, 8823752
3, 5268732, 9139077
4 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 5296914, Deq = 9139122
*********** BLOBKING ************
0, 794077, 793852
1, 791899, 800131
2, 775805, 806381
3, 378371, 462118
4 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 794119, Deq = 806386

*********<<<<<CLOSE LOGGER>>>>>*********

*********<<<<<INIT LOGGER>>>>>*********

*********** WAIT-FREE ************
0, 14812677, 7860819
1, 14182925, 7593516
2, 14771790, 7854406
3, 14808743, 7852792
4, 14856054, 7872480
5, 14655928, 7818672
6, 14823848, 7841042
7, 14860656, 7813587
8 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 14860657, Deq = 7872492
*********** BLOBKING ************
0, 1768254, 2833492
1, 2445469, 2835544
2, 2195751, 2794363
3, 2448347, 2832609
4, 2422233, 2816924
5, 2449307, 2824689
6, 2449206, 2828336
7, 2425670, 2810786
8 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 2449379, Deq = 2835544

*********<<<<<CLOSE LOGGER>>>>>*********

*********<<<<<INIT LOGGER>>>>>*********

*********** WAIT-FREE ************
0, 68125008, 26290779
1, 67436605, 26378578
2, 66635426, 26641947
3, 67053303, 26533545
4, 68190774, 27242154
5, 68198295, 27275901
6, 67789263, 27196983
7, 68143502, 27254979
8, 68150932, 27276153
9, 67624819, 27196442
10, 68066647, 26686260
11, 67669168, 26684288
12, 65962415, 26689525
13, 68188145, 27275704
14, 68199067, 26951864
15, 68184571, 27241933
16 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 68199158, Deq = 27276184
*********** BLOBKING ************
0, 4290854, 5085607
1, 4485985, 5153628
2, 4419283, 5057484
3, 4601392, 5166281
4, 4599276, 5179416
5, 4617313, 5170012
6, 4276324, 5142906
7, 4427056, 5174337
8, 4575791, 5163089
9, 4542753, 5176677
10, 4616614, 5173343
11, 4606312, 5105719
12, 4535863, 5101729
13, 4479314, 5134438
14, 4348175, 5109712
15, 4611275, 5080157
16 threads, 1000000 enq_ops, 1000000 deq_ops - Enq = 4617379, Deq = 5179482

*********<<<<<CLOSE LOGGER>>>>>*********

*********<<<<<INIT LOGGER>>>>>*********

*********** WAIT-FREE ************
0, 154218045, 31257300
1, 155344658, 31793475
2, 153264074, 32115343
3, 154541431, 32123285
4, 155108093, 32086144
5, 153871177, 30958240
6, 155340337, 31875513
7, 155168145, 32178718
8, 155344335, 32169187
9, 155305500, 32163003
10, 155344691, 32175327
11, 155126498, 30250859
12, 155256438, 30814452
